qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad1_dev_q_004318,korquad1,하현우가 되고싶어하는 직업은?,missing_key_term,,keyword_rewrite,되고싶어 하현우 직업 정답 정보
korquad1_dev_q_004318,korquad1,하현우가 되고싶어하는 직업은?,missing_key_term,,semantic_rewrite,되고싶어 하현우 직업와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
korquad1_dev_q_004318,korquad1,하현우가 되고싶어하는 직업은?,missing_key_term,,structured_rewrite,대상: 되고싶어 하현우 직업 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
korquad1_dev_q_004318,korquad1,하현우가 되고싶어하는 직업은?,missing_key_term,,llm_rewrite,되고싶어 하현우 직업의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad1_dev_q_004535,korquad1,새로 옹립된 히사미쓰마루를 기르던 사람은?,entity_ambiguity,,original,새로 옹립된 히사미쓰마루를 기르던 사람은?
korquad1_dev_q_004535,korquad1,새로 옹립된 히사미쓰마루를 기르던 사람은?,entity_ambiguity,,keyword_rewrite,히사미쓰마루 옹립된 기르던 새로 사람 인물 이름 역할
korquad1_dev_q_004535,korquad1,새로 옹립된 히사미쓰마루를 기르던 사람은?,entity_ambiguity,,semantic_rewrite,히사미쓰마루 옹립된 기르던와 관련된 인물 이름 역할를 더 명확히 묻는 질문
korquad1_dev_q_004535,korquad1,새로 옹립된 히사미쓰마루를 기르던 사람은?,entity_ambiguity,,structured_rewrite,entity: 히사미쓰마루 옹립된 기르던 / 관계: 인물 이름 역할 / 요구정보: 인물·주체
korquad1_dev_q_004535,korquad1,새로 옹립된 히사미쓰마루를 기르던 사람은?,entity_ambiguity,,llm_rewrite,히사미쓰마루 옹립된 기르던와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
korquad1_dev_q_004562,korquad1,오세훈이 최열대표와 함께 창립한 기구는?,missing_key_term,,original,오세훈이 최열대표와 함께 창립한 기구는?
korquad1_dev_q_004562,korquad1,오세훈이 최열대표와 함께 창립한 기구는?,missing_key_term,,keyword_rewrite,최열대표 오세훈 창립한 함께 기구 정답 정보
korquad1_dev_q_004562,korquad1,오세훈이 최열대표와 함께 창립한 기구는?,missing_key_term,,semantic_rewrite,최열대표 오세훈 창립한와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
korquad1_dev_q_004562,korquad1,오세훈이 최열대표와 함께 창립한 기구는?,missing_key_term,,structured_rewrite,대상: 최열대표 오세훈 창립한 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
korquad1_dev_q_004562,korquad1,오세훈이 최열대표와 함께 창립한 기구는?,missing_key_term,,llm_rewrite,최열대표 오세훈 창립한의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad1_dev_q_004807,korquad1,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?",numeric_temporal_mismatch,,original,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?"
korquad1_dev_q_004807,korquad1,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?",numeric_temporal_mismatch,,keyword_rewrite,시작하며 일본 전쟁 미국 영국 했나
korquad1_dev_q_004807,korquad1,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?",numeric_temporal_mismatch,,semantic_rewrite,시작하며 일본 전쟁에 대한 일본 정보는 무엇인가?
korquad1_dev_q_004807,korquad1,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?",numeric_temporal_mismatch,,structured_rewrite,대상: 시작하며 일본 전쟁 / 요구정보: 정답 정보 / 숫자·시간 조건: 일본
korquad1_dev_q_004807,korquad1,"일본은 전쟁을 시작하며 미국, 영국에 무엇을 했나?",numeric_temporal_mismatch,,llm_rewrite,시작하며 일본 전쟁에서 특정 숫자나 시간 조건에 해당하는 정답 정보를 찾는 검색 질의
korquad1_dev_q_004894,korquad1,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?,entity_ambiguity,,original,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?
korquad1_dev_q_004894,korquad1,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?,entity_ambiguity,,keyword_rewrite,김영삼 대통령 당선된 출범한 정부 이름 entity 관계 요구정보
korquad1_dev_q_004894,korquad1,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?,entity_ambiguity,,semantic_rewrite,김영삼 대통령 당선된와 관련된 entity 관계 요구정보를 더 명확히 묻는 질문
korquad1_dev_q_004894,korquad1,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?,entity_ambiguity,,structured_rewrite,entity: 김영삼 대통령 당선된 / 관계: entity 관계 요구정보 / 요구정보: 정답 정보
korquad1_dev_q_004894,korquad1,김영삼이 대통령으로 당선된 후 출범한 정부 이름은?,entity_ambiguity,,llm_rewrite,김영삼 대통령 당선된와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
korquad1_dev_q_004902,korquad1,김영삼의 사망 직전 가지고 있던 질환은?,too_broad_query,,original,김영삼의 사망 직전 가지고 있던 질환은?
korquad1_dev_q_004902,korquad1,김영삼의 사망 직전 가지고 있던 질환은?,too_broad_query,,keyword_rewrite,김영삼 가지고 사망 직전 있던 질환 정답 정보
korquad1_dev_q_004902,korquad1,김영삼의 사망 직전 가지고 있던 질환은?,too_broad_query,,semantic_rewrite,김영삼 가지고 사망 중에서 가지고 사망 직전 조건에 맞는 정답 정보를 찾는 질문
korquad1_dev_q_004902,korquad1,김영삼의 사망 직전 가지고 있던 질환은?,too_broad_query,,structured_rewrite,대상: 김영삼 가지고 사망 / 조건: 가지고 사망 직전 / 제한사항: 세부 문서로 좁히기 / 요구정보: 정답 정보
korquad1_dev_q_004902,korquad1,김영삼의 사망 직전 가지고 있던 질환은?,too_broad_query,,llm_rewrite,넓은 주제인 김영삼 가지고 사망에서 가지고 사망 직전 조건으로 범위를 좁혀 정답 정보를 찾는 검색 질의
korquad1_dev_q_004916,korquad1,김영삼의 출생일은?,missing_key_term,,original,김영삼의 출생일은?
korquad1_dev_q_004916,korquad1,김영삼의 출생일은?,missing_key_term,,keyword_rewrite,김영삼 출생일 정답 정보
korquad1_dev_q_004916,korquad1,김영삼의 출생일은?,missing_key_term,,semantic_rewrite,김영삼 출생일와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
korquad1_dev_q_004916,korquad1,김영삼의 출생일은?,missing_key_term,,structured_rewrite,대상: 김영삼 출생일 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
korquad1_dev_q_004916,korquad1,김영삼의 출생일은?,missing_key_term,,llm_rewrite,김영삼 출생일의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad1_dev_q_004996,korquad1,김영삼이 미국에서 귀국하게 된 계기는?,question_type_mismatch,,original,김영삼이 미국에서 귀국하게 된 계기는?
korquad1_dev_q_004996,korquad1,김영삼이 미국에서 귀국하게 된 계기는?,question_type_mismatch,,keyword_rewrite,귀국하게 김영삼 미국 계기 이유 원인 목적
korquad1_dev_q_004996,korquad1,김영삼이 미국에서 귀국하게 된 계기는?,question_type_mismatch,,semantic_rewrite,귀국하게 김영삼 미국에 대해 이유 원인 목적를 설명하는 부분은 무엇인가?
korquad1_dev_q_004996,korquad1,김영삼이 미국에서 귀국하게 된 계기는?,question_type_mismatch,,structured_rewrite,대상: 귀국하게 김영삼 미국 / 질문유형: 이유 원인 목적 / 요구정보: 이유·원인
korquad1_dev_q_004996,korquad1,김영삼이 미국에서 귀국하게 된 계기는?,question_type_mismatch,,llm_rewrite,귀국하게 김영삼 미국의 이유 원인 목적 설명을 찾기 위한 자연스러운 검색 질의
korquad1_dev_q_005065,korquad1,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?,lexical_mismatch,,original,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?
korquad1_dev_q_005065,korquad1,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?,lexical_mismatch,,keyword_rewrite,노태우 당시 정부 감시 사실 밝힌 인물 이름
korquad1_dev_q_005065,korquad1,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?,lexical_mismatch,,semantic_rewrite,노태우 당시 정부에 대해 인물·주체를 찾는 질문
korquad1_dev_q_005065,korquad1,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?,lexical_mismatch,,structured_rewrite,대상: 노태우 당시 정부 / 속성: 인물·주체 / 질문유형: 인물·주체
korquad1_dev_q_005065,korquad1,당시 노태우 정부의 감시 사실을 밝힌 인물의 이름은?,lexical_mismatch,,llm_rewrite,노태우 당시 정부 관련 문서에서 인물·주체를 찾기 위한 자연어 검색 질의
korquad1_dev_q_005072,korquad1,당시 김대중과 김영삼이 속해 있던 당은?,too_broad_query,,original,당시 김대중과 김영삼이 속해 있던 당은?
korquad1_dev_q_005072,korquad1,당시 김대중과 김영삼이 속해 있던 당은?,too_broad_query,,keyword_rewrite,김대중 김영삼 당시 속해 있던 당은 정답 정보
korquad1_dev_q_005072,korquad1,당시 김대중과 김영삼이 속해 있던 당은?,too_broad_query,,semantic_rewrite,김대중 김영삼 당시 중에서 김영삼 당시 속해 조건에 맞는 정답 정보를 찾는 질문
korquad1_dev_q_005072,korquad1,당시 김대중과 김영삼이 속해 있던 당은?,too_broad_query,,structured_rewrite,대상: 김대중 김영삼 당시 / 조건: 김영삼 당시 속해 / 제한사항: 세부 문서로 좁히기 / 요구정보: 정답 정보
korquad1_dev_q_005072,korquad1,당시 김대중과 김영삼이 속해 있던 당은?,too_broad_query,,llm_rewrite,넓은 주제인 김대중 김영삼 당시에서 김영삼 당시 속해 조건으로 범위를 좁혀 정답 정보를 찾는 검색 질의
korquad1_dev_q_005078,korquad1,김영삼을 대통령으로 만든 문구는?,missing_key_term,,original,김영삼을 대통령으로 만든 문구는?
korquad1_dev_q_005078,korquad1,김영삼을 대통령으로 만든 문구는?,missing_key_term,,keyword_rewrite,김영삼 대통령 만든 문구 정답 정보
korquad1_dev_q_005078,korquad1,김영삼을 대통령으로 만든 문구는?,missing_key_term,,semantic_rewrite,김영삼 대통령 만든와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
korquad1_dev_q_005078,korquad1,김영삼을 대통령으로 만든 문구는?,missing_key_term,,structured_rewrite,대상: 김영삼 대통령 만든 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
korquad1_dev_q_005078,korquad1,김영삼을 대통령으로 만든 문구는?,missing_key_term,,llm_rewrite,김영삼 대통령 만든의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad1_dev_q_005119,korquad1,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?,lexical_mismatch,,original,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?
korquad1_dev_q_005119,korquad1,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?,lexical_mismatch,,keyword_rewrite,지방자치제 선거유세 언제였는 김영삼 시작된 정부 확대 이후 연도 시기 수치
korquad1_dev_q_005119,korquad1,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?,lexical_mismatch,,semantic_rewrite,지방자치제 선거유세 언제였는에 대해 숫자·연도 정보를 찾는 질문
korquad1_dev_q_005119,korquad1,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?,lexical_mismatch,,structured_rewrite,대상: 지방자치제 선거유세 언제였는 / 속성: 숫자·연도 정보 / 질문유형: 시간·날짜
korquad1_dev_q_005119,korquad1,김영삼 정부의 지방자치제도 확대 이후 시작된 지방 선거유세는 언제였는가?,lexical_mismatch,,llm_rewrite,지방자치제 선거유세 언제였는 관련 문서에서 숫자·연도 정보를 찾기 위한 자연어 검색 질의
korquad1_dev_q_005154,korquad1,김영삼 대통령이 서거한 나이는?,missing_key_term,,original,김영삼 대통령이 서거한 나이는?
korquad1_dev_q_005154,korquad1,김영삼 대통령이 서거한 나이는?,missing_key_term,,keyword_rewrite,김영삼 대통령 서거한 나이 정답 정보
korquad1_dev_q_005154,korquad1,김영삼 대통령이 서거한 나이는?,missing_key_term,,semantic_rewrite,김영삼 대통령 서거한와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
korquad1_dev_q_005154,korquad1,김영삼 대통령이 서거한 나이는?,missing_key_term,,structured_rewrite,대상: 김영삼 대통령 서거한 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
korquad1_dev_q_005154,korquad1,김영삼 대통령이 서거한 나이는?,missing_key_term,,llm_rewrite,김영삼 대통령 서거한의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad1_dev_q_005172,korquad1,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,,original,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?
korquad1_dev_q_005172,korquad1,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,,keyword_rewrite,김영삼 정치적 했다고 주장한 정치인 대해 자신 아들 연도 시기
korquad1_dev_q_005172,korquad1,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,,semantic_rewrite,김영삼 정치적 했다고에 대해 정답 정보를 찾는 질문
korquad1_dev_q_005172,korquad1,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,,structured_rewrite,대상: 김영삼 정치적 했다고 / 속성: 정답 정보 / 질문유형: 정보 확인
korquad1_dev_q_005172,korquad1,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,,llm_rewrite,김영삼 정치적 했다고 관련 문서에서 정답 정보를 찾기 위한 자연어 검색 질의
korquad1_dev_q_005177,korquad1,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,,original,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?
korquad1_dev_q_005177,korquad1,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,,keyword_rewrite,통해서였는 정치무대 김영삼 발을 내딛 것은 무슨 직업 연도 시기
